deviant_position,roving_block,repetition,mean_single_block_gfp_0_180_ms
3,1,13,1.0348300196991511
3,1,14,1.476715936394832
3,1,15,1.2723656477112588
3,2,1,1.4145837343882275
3,2,2,0.8455835883337248
3,2,3,1.2066983389548076
3,2,4,1.1961310678763366
3,2,5,1.390841588329074
3,2,6,1.3113888834819574
3,2,7,1.532446867358034
3,2,8,1.4722531294317447
3,2,9,1.3824047658345946
3,2,10,1.4947411243088358
3,2,11,1.259016168030809
3,2,12,0.903142427238039
3,2,13,1.5432617231845627
3,2,14,1.9637876127161606
3,2,15,1.433847436774322
3,3,1,1.1179378876870276
3,3,2,1.9400136793076674
3,3,3,1.213581149038658
3,3,4,1.6107288978160792
3,3,5,1.261406709794043
3,3,6,1.2947128446132403
3,3,7,1.3682138145358615
3,3,8,1.101909537928687
3,3,9,1.572766423073544
3,3,10,1.532080934813514
3,3,11,1.2356744472093364
3,3,12,1.307230048646195
3,3,13,1.6636346258962562
3,3,14,1.4685643336571599
3,3,15,1.481601600538225
3,4,1,1.1293288019280492
3,4,2,1.5283833675524168
3,4,3,0.9682839600951522
3,4,4,0.921594099832318
3,4,5,1.3676342273737752
3,4,6,1.486059818401914
3,4,7,1.0935064141531992
3,4,8,1.4569745134675391
3,4,9,1.2348451145045956
3,4,10,1.3599849634724603
3,4,11,1.5652034483078305
3,4,12,1.4052007404619427
3,4,13,1.2985300086550944
3,4,14,0.9937658703450984
3,4,15,1.4849018692566454
3,5,1,1.168857492718847
3,5,2,1.4512353004414573
3,5,3,1.5036537220929391
3,5,4,1.5248647120502659
3,5,5,1.576846036994721
3,5,6,1.1686896580385355
3,5,7,1.3586491594564096
3,5,8,1.8639997808609166
3,5,9,1.5528434116119394
3,5,10,1.5123667073357505
3,5,11,1.3198110782521195
3,5,12,1.6991238300206997
3,5,13,1.2346827366422717
3,5,14,1.4764086581646971
3,5,15,1.1321371949519543
3,6,1,1.1269140840969205
3,6,2,1.0344690876794898
3,6,3,1.4855883050371643
3,6,4,1.2399664495332872
3,6,5,1.2530265257191362
3,6,6,1.5248684849758478
3,6,7,1.0369604198284113
3,6,8,0.9008915717881875
3,6,9,1.5432630327172319
3,6,10,1.0096749809681895
3,6,11,1.2394885980099755
3,6,12,1.23257288924703
3,6,13,1.0625488009260116
3,6,14,1.5696367989521216
3,6,15,1.2700650785162988
3,7,1,1.6060147650903664
3,7,2,1.2265084871515222
3,7,3,1.2442497855113266
3,7,4,1.2084196841067572
3,7,5,1.5070045387555078
3,7,6,1.0153412263634805
3,7,7,1.766340332665748
3,7,8,1.341936666109577
3,7,9,1.644101809124763
3,7,10,1.7046534051340587
3,7,11,1.080664488248454
3,7,12,1.4152273502425479
3,7,13,1.6730000709242567
3,7,14,1.3338375441980335
3,7,15,1.4752998318078407
3,8,1,1.4872534588957873
3,8,2,1.276591079329179
3,8,3,0.9909610290242599
3,8,4,1.1738439378444103
3,8,5,1.2519618038039715
3,8,6,1.157112337451215
3,8,7,1.2716880369490864
3,8,8,1.5537021667963968
3,8,9,1.7152723666976233
3,8,10,1.1284988472926025
3,8,11,1.0447418563765618
3,8,12,1.3301380282505686
3,8,13,1.13652889743301
3,8,14,1.290999963526073
3,8,15,0.893725774414159
3,9,1,1.3499144864346067
3,9,2,1.2517241162355943
3,9,3,1.7865183356870262
3,9,4,1.460596276383876
3,9,5,0.9205153133335503
3,9,6,1.6140305427335777
3,9,7,0.9801353387410524
3,9,8,1.4865101910065808
3,9,9,1.9915038859493557
3,9,10,1.2061254195476787
3,9,11,1.118972687587324
3,9,12,1.5934788625348193
3,9,13,1.2110633309358212
3,9,14,0.7152630800678709
3,9,15,1.126889383976981
3,10,1,1.3437776595154782
3,10,2,1.318771486093931
3,10,3,1.0380279231518452
3,10,4,1.2807543025155443
3,10,5,1.6833848741193034
3,10,6,1.0764096316823557
3,10,7,1.2239102704501879
3,10,8,1.2529973490691848
3,10,9,1.4043886239007455
3,10,10,1.6187921815283632
3,10,11,1.1072900363663094
3,10,12,0.8823801641117552
3,10,13,1.434527698457669
3,10,14,1.3649419254611472
3,10,15,1.5187492093332955
3,11,1,1.472751743962516
3,11,2,1.7832437970368062
3,11,3,1.3000697970927944
3,11,4,1.6006560735481277
3,11,5,1.0585575538221137
3,11,6,1.0560782303835685
3,11,7,0.9644009119894643
3,11,8,1.277638349767037
3,11,9,1.2810083592020374
3,11,10,1.3535889474629252
3,11,11,1.5162379600356812
3,11,12,1.4789651850667305
3,11,13,1.534155218855093
3,11,14,1.1045870719305906
3,11,15,1.5832581840742057
3,12,1,1.3250526987470992
3,12,2,1.4342396336048628
3,12,3,0.7529283499659358
3,12,4,0.8655913140880859
3,12,5,1.1824766320917965
3,12,6,1.104411650366094
3,12,7,0.9131830806843844
3,12,8,1.3986530805929753
3,12,9,1.2184274806937818
3,12,10,1.2004531899346438
3,12,11,1.0039001936389165
3,12,12,1.1760844503331498
3,12,13,1.3914336002745946
3,12,14,1.385261171543608
3,12,15,0.78279538004012
3,13,1,1.477582373296954
3,13,2,0.8948515739891364
3,13,3,0.8872479976784484
3,13,4,1.2335781154733227
3,13,5,1.4547234026721965
3,13,6,1.6494587733378598
3,13,7,1.1283132900707973
3,13,8,1.5396851960471805
3,13,9,1.5773753148033671
3,13,10,1.288493005062116
3,13,11,1.4010166259554009
3,13,12,1.2810321737882047
3,13,13,1.1145325558360144
3,13,14,1.2640148699904437
3,13,15,1.4474085348924672
3,14,1,1.092445519331279
3,14,2,0.9057959647186844
3,14,3,0.8374318873402686
3,14,4,0.836863107845591
3,14,5,1.4134442851912732
3,14,6,1.4851862461675744
3,14,7,1.0506329623461272
3,14,8,1.308002002316325
3,14,9,1.1899436793817637
3,14,10,1.5592044868383321
3,14,11,1.0905893502018609
3,14,12,0.9395492660187696
3,14,13,1.5968130084611964
3,14,14,2.1695133988762154
3,14,15,1.1082823149077603
3,15,1,1.3596876684254948
3,15,2,0.9877269811118256
3,15,3,0.8463484079246558
3,15,4,1.642784942645254
3,15,5,1.311462018782652
3,15,6,1.2612939816952453
3,15,7,1.5384124159785295
3,15,8,1.7220425310360463
3,15,9,1.2419729355877283
3,15,10,1.6284644433807711
3,15,11,1.2100960517464239
3,15,12,0.9230041547642194
3,15,13,1.426920486448965
3,15,14,1.23096220971249
3,15,15,1.5357701012094185
3,16,1,1.2521878370446233
3,16,2,1.2357704990550098
3,16,3,1.1289144769568316
3,16,4,0.9336778082949971
3,16,5,0.8818136203750354
3,16,6,1.4634250131266282
3,16,7,1.2248169254218453
3,16,8,1.002657624101605
3,16,9,1.6319187277054905
3,16,10,1.4197365445826944
3,16,11,1.1133954490105833
3,16,12,1.2628899912040543
3,16,13,1.25424173247658
3,16,14,1.4102884610484867
3,16,15,1.7059685349568179
3,17,1,1.4408680360084047
3,17,2,1.0274729584381608
3,17,3,1.1647814363923188
3,17,4,1.3098931144807024
3,17,5,1.2676442286469796
3,17,6,1.10088956787703
3,17,7,1.209426993117061
3,17,8,0.9977971057999702
3,17,9,1.4481357841905032
3,17,10,1.2201648050350125
3,17,11,1.428081774995705
3,17,12,1.4534108360104991
3,17,13,1.719338859620925
3,17,14,1.1670114382555958
3,17,15,1.4364599443552408
3,18,1,0.8607455675835125
3,18,2,0.9834423071545021
3,18,3,0.9508321196843105
3,18,4,1.0170657028002499
3,18,5,1.2936076584834264
3,18,6,1.2873417900570967
3,18,7,1.122766773844953
3,18,8,1.3380563097587004
3,18,9,1.2389270481175265
3,18,10,1.2865498606183876
3,18,11,1.22004926825958
3,18,12,1.1363576406037539
3,18,13,1.2630547799201763
3,18,14,1.5449636670771025
3,18,15,1.2183799000086941
3,19,1,1.3802531439948535
3,19,2,1.6556541709095944
3,19,3,1.110394008033836
3,19,4,1.443376390580256
3,19,5,1.173000784921709
3,19,6,0.7730279360747359
3,19,7,1.2613998135281013
3,19,8,1.6043578759968022
3,19,9,1.2789894575072547
3,19,10,0.9893089195444713
3,19,11,1.2649472531462833
3,19,12,1.1609709513191406
3,19,13,1.1375639017805343
3,19,14,1.4552936769631275
3,19,15,0.8811076037405599
3,20,1,1.3895929117765071
3,20,2,1.3508842604070295
3,20,3,1.7633097777189943
3,20,4,1.170427496884164
3,20,5,1.434207137767469
3,20,6,1.191432534425676
3,20,7,0.5029222383739749
3,20,8,1.231847789927057
3,20,9,1.0564328611779044
3,20,10,1.3669490282749137
3,20,11,0.9549734391755793
3,20,12,0.8397107312936685
3,20,13,1.4525382149512933
3,20,14,1.2386144071240222
3,20,15,1.504966167318545
3,21,1,1.4100053105545907
3,21,2,1.3197881946604235
3,21,3,0.7371604061649479
3,21,4,1.5390867437412257
3,21,5,1.308576707161565
3,21,6,1.3471407347412148
3,21,7,1.1206726806916996
3,21,8,1.6291671644717227
3,21,9,1.150871487850425
3,21,10,1.0024816137031474
3,21,11,1.156788207499578
3,21,12,1.269697546497324
3,21,13,1.0095242903283996
3,21,14,1.5464578865003868
3,21,15,1.355589684480834
3,22,1,1.2458254812827734
3,22,2,1.3198425923240082
3,22,3,1.5806487655410788
3,22,4,1.380969742366151
3,22,5,1.1853020278543813
3,22,6,1.9354303936814514
3,22,7,1.2047270152849268
3,22,8,1.4022098765638424
3,22,9,1.48962399068129
3,22,10,0.9105434146777588
3,22,11,1.2466558736621765
3,22,12,0.990835371164434
3,22,13,1.3563741555919986
3,22,14,0.9699088301314995
3,22,15,1.4413750061025268
3,23,1,1.5883107861923622
3,23,2,1.1821818491490372
3,23,3,1.135017505510962
3,23,4,1.1156819417013468
3,23,5,1.3665660245249702
3,23,6,1.3683932475883234
3,23,7,2.1350487190296112
3,23,8,1.3590816278258744
3,23,9,0.8168420098159748
3,23,10,1.189793377917988
3,23,11,0.7162355679378186
3,23,12,1.5140479822989932
3,23,13,1.2494505713407773
3,23,14,1.7357311640810569
3,23,15,1.5318637341808956
3,24,1,1.803624363490935
3,24,2,0.949097647834118
3,24,3,1.3948258226293921
3,24,4,1.3487729566962519
3,24,5,1.6421572648927698
3,24,6,1.1893387674924925
3,24,7,1.2183546582407883
3,24,8,1.4240619166203488
3,24,9,1.0881598691676213
3,24,10,1.2741540959679747
3,24,11,1.0015903359685676
3,24,12,0.9297014514797837
3,24,13,1.3429888225168385
3,24,14,1.465800914587092
3,24,15,1.0648270911365867
3,25,1,1.2197135791520797
3,25,2,1.1914237439115472
3,25,3,1.1999701562251142
3,25,4,1.0333145651759454
3,25,5,0.9988284898391322
3,25,6,1.0132434388267773
3,25,7,1.0215436832945914
3,25,8,1.011062663160481
3,25,9,1.5925332164044594
3,25,10,1.7579479567003453
3,25,11,1.1116433562679213
3,25,12,0.962695227654047
3,25,13,1.7585002587298546
3,25,14,1.610791980337323
3,25,15,1.4385389605195857
3,26,1,1.5060923132016055
3,26,2,1.1509296363512362
3,26,3,1.7291259674031758
3,26,4,1.1741955978268095
3,26,5,1.2276599518203648
3,26,6,1.845001062923608
3,26,7,1.3889500163441266
3,26,8,1.012158891398299
3,26,9,1.383713561346551
3,26,10,1.4483752523923639
3,26,11,0.8820937145401279
3,26,12,1.3734427500813253
3,26,13,1.4677281822994224
3,26,14,1.4780919747382903
3,26,15,0.8507921387913865
3,27,1,1.1843399214193184
3,27,2,0.9105608080196805
3,27,3,1.1053620145617074
3,27,4,1.746542782556895
3,27,5,1.2372663318942991
3,27,6,1.096164123477853
3,27,7,1.3582608849017523
3,27,8,1.261518691489942
3,27,9,1.2114976759470946
3,27,10,1.3151720311475652
3,27,11,1.4503394214647463
3,27,12,1.6542108495403922
3,27,13,1.3324677642940708
3,27,14,1.0854009373521538
3,27,15,1.8338755774326967
3,28,1,0.9931308090735608
3,28,2,1.2985021526461036
3,28,3,1.3249762264402412
3,28,4,1.4120515454082994
3,28,5,1.2138713587799357
3,28,6,1.2517216776781035
3,28,7,1.1228385949621886
3,28,8,1.3830354002136116
3,28,9,0.7928156554483836
3,28,10,1.5857947905498946
3,28,11,1.3968017031999944
3,28,12,0.8359617648962665
3,28,13,0.8308678917765921
3,28,14,1.2559865370063028
3,28,15,1.078164010702479
3,29,1,0.9691319942488459
3,29,2,1.231099585655225
3,29,3,1.4508268534020106
3,29,4,0.9759019315304577
3,29,5,1.496087544429473
3,29,6,1.462110293006483
3,29,7,1.436022010810601
3,29,8,0.9812924966501929
3,29,9,1.1511966052347928
3,29,10,1.2044399659624652
3,29,11,1.17729090038643
3,29,12,1.2117212737868803
3,29,13,1.0875605692019872
3,29,14,0.766902511145495
3,29,15,1.0317404144607274
3,30,1,1.5080194084909202
3,30,2,1.2182696311303056
3,30,3,1.5205125479360648
3,30,4,1.3902957499773567
3,30,5,1.5669929796857367
3,30,6,1.364012252474425
3,30,7,1.3202230382761835
3,30,8,1.706326322752122
3,30,9,1.4571684633086126
3,30,10,1.598824448623688
3,30,11,1.372353439114254
3,30,12,1.2363099614604285
3,30,13,1.6978188122425142
3,30,14,1.4317049747524941
3,30,15,0.9204807980311575
3,31,1,1.6108451840479299
3,31,2,1.5096875170391384
3,31,3,1.1779257202209328
3,31,4,1.2324880324517606
3,31,5,1.2312795508686214
3,31,6,1.8773352902839027
3,31,7,1.0887902110988625
3,31,8,1.1008800408829413
3,31,9,1.4743458762479693
3,31,10,1.008392116467682
3,31,11,1.3011292043670597
3,31,12,1.366697890042886
3,31,13,1.649561816114437
3,31,14,1.0980581766815893
3,31,15,1.3127457950058274
3,32,1,1.1102960356207292
3,32,2,1.3585328019172158
3,32,3,1.7024329550746198
3,32,4,0.9058480636711417
3,32,5,1.6025071678223404
3,32,6,1.4997914635803569
3,32,7,1.43880236887455
3,32,8,1.4322458980579427
3,32,9,1.0646945281626659
3,32,10,1.1783280421425562
3,32,11,1.2359756059108262
3,32,12,1.2619822134117087
3,32,13,1.021752467550749
3,32,14,1.623544507814229
3,32,15,1.127322047896475
3,33,1,1.48784867492741
3,33,2,1.2182578374848514
3,33,3,0.820979391456767
3,33,4,1.4025311650182521
3,33,5,1.0482709655990758
3,33,6,1.1039417813348626
3,33,7,1.5062624572662384
3,33,8,1.1347636942287727
3,33,9,1.2433799585837142
3,33,10,1.424715448017856
3,33,11,0.9948005992424301
3,33,12,1.3500629243744775
3,33,13,1.0636780008066988
3,33,14,1.103049136174977
3,33,15,1.2900192429429893
3,34,1,1.6197774951358839
3,34,2,1.1469932261794302
3,34,3,1.1694264194278237
3,34,4,1.6816133298668903
3,34,5,1.4358809984491177
3,34,6,1.0323715998530034
3,34,7,1.1972050613638747
3,34,8,1.3682915940276854
3,34,9,1.6680004637799686
3,34,10,1.4515982972654808
3,34,11,1.0994561286344124
3,34,12,1.503851564307501
3,34,13,0.8054872800686046
3,34,14,1.016746702876199
3,34,15,1.3214157710865193
3,35,1,1.3728423443522304
3,35,2,1.5947437889141822
3,35,3,0.9849341127185887
3,35,4,1.8149757569869094
3,35,5,1.231579221614998
3,35,6,1.1680924485631374
3,35,7,1.2070756459437593
3,35,8,1.7401448078704482
3,35,9,1.3428568136801873
3,35,10,1.1518886788920473
3,35,11,1.2637603405162554
3,35,12,1.5648674286917414
3,35,13,1.3172318380724222
3,35,14,0.9794716401028254
3,35,15,0.9963743265503281
3,36,1,1.7754000672521462
3,36,2,0.7872539951677157
3,36,3,1.3371505552463447
3,36,4,1.0886160123469315
3,36,5,1.3715792063435535
3,36,6,1.3343519195197584
3,36,7,0.8379973923349147
3,36,8,1.321254659798904
3,36,9,1.1811697303822897
3,36,10,1.0576902340038548
3,36,11,0.9238015442023125
3,36,12,1.2510056158870726
3,36,13,1.0788072762148189
3,36,14,1.0876899893151224
3,36,15,1.0867154899091043
3,37,1,1.3113972527093307
3,37,2,1.5378845822571385
3,37,3,1.340249139905141
3,37,4,1.5651390051660186
3,37,5,1.258650834170688
3,37,6,1.4121837052667168
3,37,7,0.7954234986453983
3,37,8,0.9504255622847324
3,37,9,1.418259521894505
3,37,10,1.354920528866976
3,37,11,1.069398735080929
3,37,12,1.2529179483096127
3,37,13,1.5245923983875458
3,37,14,1.2033409421211076
3,37,15,1.3234491464638025
3,38,1,1.099312803750409
3,38,2,1.3311384034267044
3,38,3,1.4448657754449181
3,38,4,1.0893099023270962
3,38,5,1.1279462898596475
3,38,6,1.451676487393934
3,38,7,1.215568754611039
3,38,8,1.0951964340933018
3,38,9,1.1926423309712457
3,38,10,1.1383266724867536
3,38,11,1.2964771944931535
3,38,12,1.0501851315510737
3,38,13,1.230490496645274
3,38,14,1.4325587437083966
3,38,15,1.2590719331761726
3,39,1,1.0778066811897866
3,39,2,1.7517835604173941
3,39,3,1.1056525180787937
3,39,4,1.3200386407808549
3,39,5,1.4443078845997288
3,39,6,1.1916192619663883
3,39,7,1.0339327762927975
3,39,8,1.2476165251830083
3,39,9,1.528171638321494
3,39,10,0.87647022115264
3,39,11,1.527733211048856
3,39,12,1.2569699668845586
3,39,13,1.3207924555943418
3,39,14,1.8160546568406886
3,39,15,1.4651047091847595
3,40,1,0.8679272928606319
3,40,2,1.4126246252459782
3,40,3,1.2969390058622097
3,40,4,0.8453159617240575
3,40,5,1.2708569319714935
3,40,6,1.0616181383814307
3,40,7,1.4223393696844728
3,40,8,1.3059456751303773
3,40,9,1.5098407775350966
3,40,10,1.519582324936551
3,40,11,0.9185461179380028
3,40,12,0.9237343409210925
3,40,13,1.1179340877506663
3,40,14,0.7563666552946272
3,40,15,1.382336975809935
3,41,1,1.2938236185176004
3,41,2,1.2861454688545577
3,41,3,1.0829976656880926
3,41,4,1.2757562171531343
3,41,5,1.1634693227698532
3,41,6,1.1310026741451824
3,41,7,1.1928210330423696
3,41,8,1.0807034773246944
3,41,9,1.2753073117830094
3,41,10,1.061974606184973
3,41,11,1.3690066157945784
3,41,12,1.017396258998879
3,41,13,1.3447199416361661
3,41,14,1.1219367465064538
3,41,15,1.1643601730035666
3,42,1,2.2065522238421402
3,42,2,1.135519777810447
3,42,3,2.0026336815483137
3,42,4,1.8797792022748596
3,42,5,1.695658355054195
3,42,6,1.4635038300940229
3,42,7,1.6256868843502956
3,42,8,1.7740092957234594
3,42,9,1.0216909360037407
3,42,10,1.4135620856986324
3,42,11,1.47238884184563
3,42,12,2.027313608406514
3,42,13,1.308900266387265
3,42,14,1.2362812422388747
3,42,15,2.2536516497551378
3,43,1,1.8922108939565483
3,43,2,1.3426443274206208
3,43,3,1.4745513327665334
3,43,4,1.2504066445943776
3,43,5,1.5331817562623438
3,43,6,1.1786729749579312
3,43,7,0.9798394106416424
3,43,8,1.4872778355382568
3,43,9,1.1915635410210288
3,43,10,1.8931589585360362
3,43,11,1.0530331245003126
3,43,12,1.2740173568763695
3,43,13,1.2895599162541795
3,43,14,1.5808918282391289
3,43,15,1.3349998424710965
3,44,1,1.6386638354992413
3,44,2,1.2621869356708209
3,44,3,1.6763653098267772
3,44,4,1.3683560212622043
3,44,5,1.3647749932971796
3,44,6,1.5977994803049345
3,44,7,1.5743536370534488
3,44,8,1.180990188796795
3,44,9,1.5078650794009711
3,44,10,1.4672665604663278
3,44,11,1.1600461473983728
3,44,12,1.549918126044498
3,44,13,1.2217097684559546
3,44,14,1.7692702874252537
3,44,15,1.881243632894713
3,45,1,1.0841616752109955
3,45,2,1.5623748386595353
3,45,3,1.6222563418470508
3,45,4,1.7883106470085812
3,45,5,0.7963090469105314
3,45,6,1.6519089050408693
3,45,7,1.1355649964674597
3,45,8,1.4275323966984625
3,45,9,1.2698419030983705
3,45,10,1.4673501153309678
3,45,11,1.6931975916147546
3,45,12,1.4007684351649372
3,45,13,1.0682905315006685
3,45,14,1.3881629299864688
3,45,15,1.263218877385298
3,46,1,1.4196049012123997
3,46,2,1.0462354202897957
3,46,3,1.9151118227015467
3,46,4,1.607143159926462
3,46,5,1.1827576256924872
3,46,6,1.2998756779766
3,46,7,1.6307617876529257
3,46,8,1.3682384609501985
3,46,9,1.2220033463419882
3,46,10,1.1896679198705549
3,46,11,1.3445365946031913
3,46,12,1.2177053061505931
3,46,13,1.523786367592533
3,46,14,1.1113282755103868
3,46,15,1.2079120080570203
3,47,1,1.3862557609647546
3,47,2,1.7994952967522029
3,47,3,1.5655522187848179
3,47,4,1.53600165883867
3,47,5,1.5888918218615404
3,47,6,0.971088608460048
3,47,7,1.6151676130651955
3,47,8,1.5099984868145424
3,47,9,1.617492458501497
3,47,10,1.6289351521632183
3,47,11,1.3456252415528385
3,47,12,1.0418848989861627
3,47,13,1.5927680839910336
3,47,14,1.0593510268770852
3,47,15,1.199064142174538
3,48,1,1.1369966937272231
3,48,2,1.1998716307972812
3,48,3,1.43914537498554
3,48,4,1.2611118350535984
3,48,5,1.220626218132571
3,48,6,1.6976187730495491
3,48,7,1.5530138171273962
3,48,8,0.9157827595569143
3,48,9,1.3504092098215044
3,48,10,1.4748540282701537
3,48,11,1.4562201977188052
3,48,12,1.6370728156866508
3,48,13,1.4615171807726268
3,48,14,1.919028172285171
3,48,15,1.1217990157824227
3,49,1,1.2059156321613516
3,49,2,1.0785226572580684
3,49,3,1.0047479588270478
3,49,4,1.5464604510555982
3,49,5,1.264957681437052
3,49,6,1.6389435734577629
3,49,7,0.9259100820967067
3,49,8,2.345533139345625
3,49,9,1.5386525132483717
3,49,10,1.7237371733318696
3,49,11,1.221847917489072
3,49,12,1.4209892491936218
3,49,13,1.397924279091808
3,49,14,1.3610259452326532
3,49,15,1.193337918529504
3,50,1,1.5939033248163752
3,50,2,1.4283135506680877
3,50,3,1.4561690023635439
3,50,4,1.2549211623842838
3,50,5,1.7588189302680843
3,50,6,1.4799933606149287
3,50,7,1.36895440343634
3,50,8,1.6203124113050202
3,50,9,1.3514986504576862
3,50,10,1.7825737127144723
3,50,11,1.1315372036094482
3,50,12,1.5023084709304018
3,50,13,1.1594308803693225
3,50,14,1.5089688332418236
3,50,15,1.4094150170199353
3,51,1,1.523306341425365
3,51,2,1.5499524503670419
3,51,3,1.4987914132550182
3,51,4,1.809677639473628
3,51,5,1.9236199010440833
3,51,6,1.4274965085711497
3,51,7,1.464048672441551
3,51,8,1.4965679937696457
3,51,9,1.3210071469864693
3,51,10,1.020528843055799
3,51,11,1.249400807501984
3,51,12,1.938238097597649
3,51,13,1.1285507411766649
3,51,14,1.213883639504059
3,51,15,1.1416453134685411
3,52,1,1.3642012475752592
3,52,2,1.5332129531362808
3,52,3,1.3790724080130579
3,52,4,1.2437152205195472
3,52,5,1.242336402327736
3,52,6,1.4847968242309413
3,52,7,1.2902992869676717
3,52,8,1.3174984866685573
3,52,9,1.5855096162408162
3,52,10,1.4892029762704644
3,52,11,1.3406736544095272
3,52,12,1.3824655850299183
3,52,13,1.4512321980543115
3,52,14,1.3535277888108839
3,52,15,1.2609567545569629
3,53,1,1.6250896099045815
3,53,2,1.348729158253147
3,53,3,0.9452454823734853
3,53,4,0.9780339602782127
3,53,5,1.261854705218767
3,53,6,1.679139726646093
3,53,7,1.237269990602002
3,53,8,1.083366364713417
3,53,9,1.468529121836834
3,53,10,1.5452176627325802
3,53,11,1.2650920034181155
3,53,12,1.4164241605314183
3,53,13,1.0945979121507035
3,53,14,1.4018112503716256
3,53,15,1.1089371522710025
3,54,1,1.5048260651636332
3,54,2,1.3863447293762616
3,54,3,1.3695726746761905
3,54,4,1.196382892554323
3,54,5,1.117466310292794
3,54,6,1.5193971936708874
3,54,7,0.9851394290731289
3,54,8,1.3475342924922653
3,54,9,1.2883588332431393
3,54,10,1.4666470739630064
3,54,11,1.186301700787429
3,54,12,1.309489861897518
3,54,13,1.3067139845365423
3,54,14,1.2617980157331212
3,54,15,1.5588685878911968
3,55,1,1.547852765504924
3,55,2,1.5112615605929987
3,55,3,1.4218252021567843
3,55,4,1.493039043311432
3,55,5,1.3611810109941127
3,55,6,0.7117980520228826
3,55,7,1.776266337983122
3,55,8,1.2491043750698512
3,55,9,1.1277592109078274
3,55,10,1.3078171639188088
3,55,11,0.9608754181270599
3,55,12,1.4605966682869227
3,55,13,2.1332052759525726
3,55,14,1.2377426528560769
3,55,15,1.3140657059295482
3,56,1,1.4941756643603172
3,56,2,1.3806843661012271
3,56,3,1.3490301388922186
3,56,4,1.4665687097888482
3,56,5,1.3565525188616103
3,56,6,1.4131437793442498
3,56,7,1.347114675954311
3,56,8,1.377733983676335
3,56,9,0.9622999276449486
3,56,10,1.074834529635982
3,56,11,1.2127638048478295
3,56,12,1.3524004515527919
3,56,13,1.3797314347420944
3,56,14,0.8226159553304947
3,56,15,1.2442048557329715
3,57,1,1.6414962219607458
3,57,2,1.2409314610458024
3,57,3,1.4600805391860183
3,57,4,1.7728048197733257
3,57,5,1.3851604746305037
3,57,6,1.5861628142361957
3,57,7,0.9110121064206912
3,57,8,1.4032856454174834
3,57,9,0.932531551034341
3,57,10,0.9427643941656871
3,57,11,1.2573299201732842
3,57,12,1.250162870374545
3,57,13,1.0421569128103352
3,57,14,1.3193307602071718
3,57,15,1.6574565197693412
3,58,1,1.8526610136750432
3,58,2,1.3564129718688422
3,58,3,1.4902961637784902
3,58,4,1.1500825699991646
3,58,5,0.9921315412396156
3,58,6,1.3873518371326623
3,58,7,1.1943032657658488
3,58,8,1.2212811556712175
3,58,9,0.9943918901751009
3,58,10,0.5984509525820862
3,58,11,1.5714952768220956
3,58,12,1.2329686072388648
3,58,13,1.5515492956240058
3,58,14,1.6461825525872238
3,58,15,1.0088676951167088
3,59,1,0.8464916462970674
3,59,2,1.1072383867175277
3,59,3,1.409302252730358
3,59,4,1.3621694212659083
3,59,5,1.347780036936359
3,59,6,1.29681306247229
3,59,7,1.278978301163802
3,59,8,1.2861056399207917
3,59,9,1.5496955862335875
3,59,10,1.1820191752755442
3,59,11,1.0199092077034964
3,59,12,0.9520935156242852
3,59,13,1.1054003849162053
3,59,14,1.1031381077901703
3,59,15,1.1324929979221685
3,60,1,1.479436903754203
3,60,2,1.3205102947630871
3,60,3,1.0273090025009863
3,60,4,1.0246407280538141
3,60,5,1.085425322118631
3,60,6,1.5721212696436642
3,60,7,1.0081826050279783
3,60,8,1.6548452059119667
3,60,9,1.592758208769831
3,60,10,1.5522842283143916
3,60,11,1.2816470096228052
3,60,12,1.0843979319595205
3,60,13,0.8384572133069293
3,60,14,0.7293947367039173
3,60,15,1.2974170891871295
3,61,1,1.6912693200089965
3,61,2,1.1265919015375836
3,61,3,1.220166602575632
3,61,4,1.344260318871526
3,61,5,1.1418410458325858
3,61,6,1.218648384534946
3,61,7,1.2554790749053986
3,61,8,1.4571560955731582
3,61,9,1.364148565180353
3,61,10,1.0480456094582389
3,61,11,0.915934084747673
3,61,12,1.6816024041391473
3,61,13,1.1929060489581056
3,61,14,0.8999135738373335
3,61,15,1.4534006047141026
3,62,1,1.442057408080231
3,62,2,1.4652329227666396
3,62,3,1.0344258929590489
3,62,4,1.0655146674955327
3,62,5,0.978015455761206
3,62,6,1.490007135413235
3,62,7,1.8404165027551944
3,62,8,1.0801041378640681
3,62,9,1.3230798099893963
3,62,10,1.068963258118556
3,62,11,1.1407620794782882
3,62,12,1.3342980422798332
3,62,13,1.038745965399448
3,62,14,1.00559029304727
3,62,15,1.3588102905807027
3,63,1,1.5720511038777607
3,63,2,1.6350493592983213
3,63,3,1.777902892528943
3,63,4,1.7453907084988773
3,63,5,1.480956324999376
3,63,6,1.1072637026622612
3,63,7,1.6625694114540068
3,63,8,1.8046514876614532
3,63,9,1.6220223133794258
3,63,10,1.638638423930266
3,63,11,1.5591327401652297
3,63,12,1.4106134947966766
3,63,13,1.5743492310381044
3,63,14,1.9363716225959962
3,63,15,1.1070787154059292
3,64,1,1.5507598514715921
3,64,2,1.4218754329570253
3,64,3,1.5247562751230026
3,64,4,1.7452480352152988
3,64,5,1.510799981876334
3,64,6,1.1038113437411807
3,64,7,1.4179464034195945
3,64,8,1.5450292643368724
3,64,9,1.2809842488025036
3,64,10,1.5920375823854502
3,64,11,1.1977646719879764
